delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,actual_delivery_hours,expected_delivery_hours,delivery_delay_hours
11987,fedex,electronics,scooter,same day,central,rainy,38.8,26.72,yes,delayed,3,374.16,8.0,8.0,0.0
11988,ecom express,automobile parts,van,two day,east,foggy,195.6,21.64,no,delivered,5,1042.92,7.0,16.0,-9.0
11989,ecom express,pharmacy,ev van,standard,north,foggy,124.8,7.19,no,delivered,5,645.57,7.0,24.0,-17.0
11990,shadowfax,documents,bike,express,south,cold,73.7,49.03,no,delivered,4,565.59,2.0,3.0,-1.0
11991,delhivery,electronics,truck,standard,west,stormy,257.5,35.44,no,delivered,4,1393.82,11.0,24.0,-13.0
11992,dhl,cosmetics,van,standard,south,hot,161.0,23.17,no,delivered,4,874.51,3.0,24.0,-21.0
11993,xpressbees,electronics,bike,standard,south,rainy,96.4,8.5,no,delivered,3,507.5,4.0,24.0,-20.0
11994,shadowfax,electronics,scooter,same day,east,rainy,248.3,43.84,yes,delayed,3,1473.02,11.0,8.0,3.0
11995,ecom express,pharmacy,scooter,standard,east,cold,142.5,18.1,no,delivered,4,766.8,4.0,24.0,-20.0
11996,amazon logistics,pharmacy,van,standard,west,hot,126.3,15.76,no,delivered,4,678.78,5.0,24.0,-19.0
11997,delhivery,pharmacy,van,two day,east,clear,216.3,1.03,no,delivered,5,1084.59,5.0,16.0,-11.0
11998,amazon logistics,automobile parts,truck,express,east,stormy,280.9,44.62,yes,delayed,2,1588.36,10.0,7.0,3.0
11999,dhl,documents,van,same day,east,clear,215.3,22.63,yes,delayed,2,1244.39,10.0,8.0,2.0
12000,amazon logistics,furniture,ev bike,same day,west,clear,274.5,33.46,yes,failed,2,1572.88,11.0,8.0,3.0
12001,fedex,documents,van,express,west,clear,297.1,19.92,no,delivered,4,1601.26,5.0,7.0,-2.0
12002,fedex,groceries,ev van,standard,north,clear,251.5,48.85,no,delivered,4,1404.05,6.0,24.0,-18.0
12003,delhivery,clothing,ev van,express,north,foggy,212.8,9.12,no,delivered,5,1141.36,5.0,6.0,-1.0
12004,blue dart,fragile items,ev bike,two day,central,clear,146.9,43.48,no,delivered,5,864.94,6.0,16.0,-10.0
12005,shadowfax,cosmetics,bike,same day,north,stormy,115.3,31.37,no,delivered,4,770.61,6.0,8.0,-2.0
12006,shadowfax,cosmetics,ev van,same day,east,clear,207.4,40.68,no,delivered,5,1259.04,5.0,8.0,-3.0
12007,fedex,clothing,ev bike,same day,central,rainy,140.8,22.07,no,delivered,4,870.21,7.0,8.0,-1.0
12008,blue dart,clothing,truck,express,east,clear,152.2,6.88,no,delivered,3,831.64,3.0,5.0,-2.0
12009,fedex,fragile items,van,express,north,rainy,238.7,26.07,yes,delayed,2,1321.71,11.0,6.0,5.0
12010,delhivery,pharmacy,ev bike,express,south,clear,243.5,37.55,no,delivered,5,1380.15,5.0,6.0,-1.0
12011,blue dart,electronics,truck,same day,north,stormy,67.5,21.0,yes,delayed,3,500.5,8.0,8.0,0.0
12012,fedex,pharmacy,ev bike,two day,north,foggy,183.3,40.38,no,delivered,5,1037.64,6.0,16.0,-10.0
12013,shadowfax,automobile parts,truck,standard,south,cold,291.4,42.76,no,delivered,4,1585.28,8.0,24.0,-16.0
12014,shadowfax,cosmetics,ev bike,express,south,hot,268.2,40.6,no,delivered,5,1512.8,6.0,7.0,-1.0
12015,ecom express,documents,ev van,express,west,foggy,11.6,22.58,yes,delayed,3,175.74,3.0,2.0,1.0
12016,amazon logistics,documents,ev bike,two day,central,foggy,255.0,18.76,no,delivered,4,1331.28,10.0,16.0,-6.0
12017,dhl,cosmetics,scooter,standard,east,clear,263.0,23.93,no,delivered,4,1386.79,8.0,24.0,-16.0
12018,amazon logistics,groceries,ev van,standard,east,stormy,82.2,17.59,no,delivered,3,463.77,6.0,24.0,-18.0
12019,delhivery,cosmetics,ev bike,same day,central,stormy,290.6,10.27,yes,delayed,2,1583.81,12.0,8.0,4.0
12020,amazon logistics,automobile parts,van,express,south,foggy,129.1,16.05,yes,delayed,2,743.65,9.0,4.0,5.0
12021,dhl,groceries,bike,standard,east,rainy,225.0,24.71,no,delivered,5,1199.13,12.0,24.0,-12.0
12022,xpressbees,pharmacy,ev van,same day,east,stormy,13.4,29.59,no,delivered,5,255.77,4.0,8.0,-4.0
12023,ecom express,furniture,truck,two day,central,stormy,49.8,49.21,no,delivered,5,396.63,4.0,16.0,-12.0
12024,xpressbees,furniture,van,standard,south,rainy,123.7,34.16,no,delivered,4,720.98,8.0,24.0,-16.0
12025,ecom express,electronics,truck,same day,east,hot,30.4,18.28,no,delivered,4,306.84,2.0,8.0,-6.0
12026,delhivery,automobile parts,bike,express,south,rainy,177.2,7.29,yes,delayed,2,957.87,6.0,5.0,1.0
12027,blue dart,furniture,ev bike,standard,south,foggy,78.4,42.76,no,delivered,5,520.28,4.0,24.0,-20.0
12028,shadowfax,documents,scooter,same day,west,cold,86.0,16.26,no,delivered,5,578.78,4.0,8.0,-4.0
12029,fedex,pharmacy,scooter,two day,central,hot,201.3,47.11,no,delivered,4,1147.83,8.0,16.0,-8.0
12030,blue dart,groceries,truck,express,north,foggy,150.8,9.86,yes,delayed,3,833.58,5.0,5.0,0.0
12031,xpressbees,fragile items,truck,standard,central,stormy,66.0,26.4,no,delivered,5,409.2,7.0,24.0,-17.0
12032,delhivery,cosmetics,bike,standard,east,foggy,64.1,35.4,no,delivered,4,426.7,4.0,24.0,-20.0
12033,ecom express,groceries,truck,same day,central,rainy,100.0,9.07,no,delivered,5,627.21,5.0,8.0,-3.0
12034,blue dart,cosmetics,bike,express,west,clear,95.9,6.24,no,delivered,4,548.22,2.0,3.0,-1.0
12035,fedex,electronics,ev van,same day,north,hot,277.5,16.33,no,delivered,5,1536.49,5.0,8.0,-3.0
12036,amazon logistics,automobile parts,van,standard,north,cold,224.4,49.11,no,delivered,5,1269.33,7.0,24.0,-17.0
12037,fedex,furniture,van,same day,central,cold,81.3,20.98,no,delivered,4,569.44,1.0,8.0,-7.0
12038,xpressbees,pharmacy,truck,standard,west,foggy,284.5,16.76,no,delivered,3,1472.78,8.0,24.0,-16.0
12039,xpressbees,pharmacy,bike,standard,central,foggy,274.9,18.58,no,delivered,5,1430.24,9.0,24.0,-15.0
12040,ecom express,documents,bike,standard,north,hot,257.0,49.52,no,delivered,4,1434.34,6.0,24.0,-18.0
12041,fedex,cosmetics,ev van,two day,north,foggy,219.8,4.73,no,delivered,4,1113.19,12.0,16.0,-4.0
12042,ecom express,groceries,truck,two day,central,hot,231.1,1.03,no,delivered,4,1158.59,6.0,16.0,-10.0
12043,fedex,cosmetics,scooter,express,central,foggy,142.7,27.58,yes,delayed,2,846.24,6.0,4.0,2.0
12044,ecom express,electronics,truck,standard,south,cold,88.7,34.5,no,delivered,5,547.0,2.0,24.0,-22.0
12045,xpressbees,clothing,ev van,two day,central,cold,157.7,5.96,no,delivered,5,806.38,6.0,16.0,-10.0
12046,blue dart,automobile parts,ev bike,standard,north,cold,228.7,5.12,no,delivered,4,1158.86,8.0,24.0,-16.0
12047,shadowfax,cosmetics,van,express,south,hot,114.9,30.42,no,delivered,4,715.76,2.0,4.0,-2.0
12048,amazon logistics,clothing,truck,two day,north,clear,99.0,43.93,no,delivered,4,626.79,3.0,16.0,-13.0
12049,blue dart,clothing,ev van,express,east,hot,45.8,16.57,no,delivered,3,328.71,2.0,2.0,0.0
12050,amazon logistics,furniture,scooter,two day,east,clear,229.5,21.01,no,delivered,4,1210.53,8.0,16.0,-8.0
12051,delhivery,electronics,ev bike,express,west,hot,199.4,3.75,yes,failed,2,1058.25,8.0,5.0,3.0
12052,amazon logistics,groceries,ev van,express,south,cold,163.4,43.69,yes,failed,1,998.07,8.0,5.0,3.0
12053,amazon logistics,documents,van,express,east,cold,92.9,5.46,no,delivered,5,530.88,2.0,3.0,-1.0
12054,blue dart,clothing,ev van,two day,east,rainy,166.7,18.23,no,delivered,3,888.19,7.0,16.0,-9.0
12055,xpressbees,documents,bike,express,south,hot,17.1,8.61,no,delivered,4,161.33,1.0,2.0,-1.0
12056,blue dart,documents,van,two day,central,cold,46.4,18.89,no,delivered,4,288.67,1.0,16.0,-15.0
12057,shadowfax,electronics,scooter,two day,central,clear,89.5,46.69,no,delivered,4,587.57,1.0,16.0,-15.0
12058,ecom express,pharmacy,bike,same day,north,foggy,30.5,33.88,no,delivered,4,354.14,4.0,8.0,-4.0
12059,blue dart,documents,truck,express,south,rainy,9.8,12.37,yes,failed,1,136.11,3.0,2.0,1.0
12060,blue dart,electronics,truck,same day,south,foggy,68.6,45.42,no,delivered,4,579.26,3.0,8.0,-5.0
12061,dhl,electronics,van,express,south,cold,264.6,28.42,yes,delayed,2,1458.26,10.0,7.0,3.0
12062,dhl,automobile parts,ev van,same day,north,rainy,3.6,29.0,no,delivered,4,201.5,5.0,8.0,-3.0
12063,delhivery,clothing,scooter,same day,south,hot,240.4,17.91,no,delivered,5,1355.73,5.0,8.0,-3.0
12064,fedex,automobile parts,ev bike,two day,west,cold,171.4,10.06,no,delivered,5,887.18,7.0,16.0,-9.0
12065,ekart,clothing,truck,two day,south,cold,15.7,40.19,no,delivered,3,199.07,2.0,16.0,-14.0
12066,blue dart,electronics,ev van,express,west,clear,126.1,44.35,no,delivered,5,813.55,3.0,4.0,-1.0
12067,ekart,furniture,bike,two day,north,cold,190.4,10.05,no,delivered,5,982.15,6.0,16.0,-10.0
12068,delhivery,fragile items,ev van,two day,central,stormy,25.3,2.01,no,delivered,3,132.53,5.0,16.0,-11.0
12069,ecom express,electronics,bike,express,east,cold,33.2,27.61,no,delivered,5,298.83,1.0,2.0,-1.0
12070,ecom express,documents,ev bike,standard,west,hot,33.2,46.74,no,delivered,4,306.22,2.0,24.0,-22.0
12071,dhl,cosmetics,ev bike,express,east,hot,226.5,16.9,yes,delayed,2,1233.2,6.0,6.0,0.0
12072,amazon logistics,electronics,bike,same day,west,foggy,26.8,31.38,no,delivered,4,328.14,3.0,8.0,-5.0
12073,fedex,clothing,bike,standard,east,clear,188.0,7.61,no,delivered,4,962.83,5.0,24.0,-19.0
12074,ecom express,documents,bike,two day,north,rainy,90.7,40.27,no,delivered,5,574.31,7.0,16.0,-9.0
12075,blue dart,fragile items,bike,two day,south,stormy,179.8,28.83,no,delivered,3,985.49,8.0,16.0,-8.0
12076,ekart,fragile items,bike,standard,central,clear,8.3,28.32,no,delivered,4,126.46,0.0,24.0,-24.0
12077,xpressbees,cosmetics,ev van,express,south,clear,158.1,24.49,no,delivered,4,913.97,4.0,5.0,-1.0
12078,blue dart,pharmacy,scooter,express,north,rainy,246.5,34.6,yes,delayed,2,1386.3,9.0,6.0,3.0
12079,amazon logistics,electronics,ev bike,two day,east,hot,233.8,13.17,no,delivered,5,1208.51,9.0,16.0,-7.0
12080,dhl,documents,bike,two day,west,cold,160.2,43.65,no,delivered,4,931.95,4.0,16.0,-12.0
12081,dhl,automobile parts,truck,same day,central,hot,64.4,33.53,no,delivered,4,522.59,2.0,8.0,-6.0
12082,fedex,cosmetics,van,same day,central,foggy,228.8,26.91,yes,delayed,2,1324.73,10.0,8.0,2.0
12083,amazon logistics,documents,truck,two day,central,stormy,163.4,47.93,no,delivered,5,960.79,13.0,16.0,-3.0
12084,delhivery,cosmetics,ev bike,same day,south,clear,87.7,30.35,no,delivered,4,629.55,5.0,8.0,-3.0
12085,xpressbees,cosmetics,scooter,same day,west,stormy,278.6,47.01,yes,delayed,2,1632.7206,9.0,8.0,1.0
12086,amazon logistics,cosmetics,bike,two day,south,foggy,160.1,8.75,no,delivered,4,826.75,6.0,16.0,-10.0
12087,amazon logistics,automobile parts,scooter,same day,central,foggy,271.4,6.79,yes,delayed,2,1477.37,9.0,8.0,1.0
12088,ecom express,furniture,ev bike,standard,south,stormy,129.7,9.4,no,delivered,4,676.7,7.0,24.0,-17.0
12089,amazon logistics,electronics,truck,express,west,foggy,136.6,41.97,yes,delayed,3,858.91,6.0,4.0,2.0
12090,fedex,fragile items,ev van,same day,central,stormy,108.1,30.27,no,delivered,4,731.31,5.0,8.0,-3.0
12091,fedex,electronics,ev van,two day,east,cold,114.4,49.52,no,delivered,5,721.13,5.0,16.0,-11.0
12092,dhl,pharmacy,bike,same day,east,clear,103.1,8.54,no,delivered,5,641.12,4.0,8.0,-4.0
12093,amazon logistics,fragile items,bike,express,east,cold,227.7,28.21,yes,delayed,3,1273.13,6.0,6.0,0.0
12094,dhl,clothing,bike,standard,south,rainy,84.8,6.13,no,delivered,5,442.39,8.0,24.0,-16.0
12095,shadowfax,fragile items,scooter,two day,north,hot,67.7,43.76,no,delivered,4,469.78,4.0,16.0,-12.0
12096,delhivery,fragile items,van,standard,east,hot,263.1,42.36,no,delivered,4,1442.58,8.0,24.0,-16.0
12097,ekart,pharmacy,bike,standard,west,cold,293.5,39.75,no,delivered,3,1586.75,11.0,24.0,-13.0
12098,ekart,documents,ev van,same day,west,cold,155.2,11.99,no,delivered,5,911.97,7.0,8.0,-1.0
12099,dhl,clothing,van,same day,north,rainy,49.7,22.45,no,delivered,5,415.85,6.0,8.0,-2.0
12100,fedex,cosmetics,ev bike,same day,west,stormy,30.7,43.24,no,delivered,3,383.22,4.0,8.0,-4.0
12101,xpressbees,clothing,ev van,express,south,cold,184.4,31.84,yes,delayed,3,1067.52,7.0,5.0,2.0
12102,dhl,cosmetics,bike,same day,west,clear,234.4,4.85,yes,delayed,2,1286.55,10.0,8.0,2.0
12103,blue dart,clothing,van,express,east,stormy,214.7,40.4,yes,delayed,2,1244.7,10.0,6.0,4.0
12104,fedex,groceries,ev bike,express,central,cold,268.7,19.22,yes,delayed,2,1451.16,10.0,7.0,3.0
12105,delhivery,furniture,ev van,standard,north,foggy,125.2,5.68,no,delivered,5,643.04,6.0,24.0,-18.0
12106,amazon logistics,clothing,ev bike,same day,south,foggy,281.8,22.62,no,delivered,4,1576.86,7.0,8.0,-1.0
12107,xpressbees,fragile items,scooter,same day,west,foggy,205.1,2.95,yes,failed,2,1134.35,8.0,8.0,0.0
12108,ekart,cosmetics,scooter,express,south,hot,224.5,3.73,no,delivered,5,1183.69,6.0,6.0,0.0
12109,ekart,electronics,ev bike,same day,south,clear,191.4,19.49,yes,delayed,3,1115.47,8.0,8.0,0.0
12110,delhivery,fragile items,truck,standard,west,rainy,25.5,41.04,no,delivered,5,250.62,6.0,24.0,-18.0
12111,dhl,cosmetics,scooter,same day,east,clear,263.0,3.45,no,delivered,5,1425.35,6.0,8.0,-2.0
12112,delhivery,fragile items,van,same day,north,cold,80.3,21.26,no,delivered,5,565.28,3.0,8.0,-5.0
12113,ecom express,pharmacy,ev van,same day,south,hot,30.4,28.78,no,delivered,5,338.34,1.0,8.0,-7.0
12114,blue dart,pharmacy,scooter,same day,west,rainy,272.3,43.87,yes,delayed,2,1593.11,15.0,8.0,7.0
12115,shadowfax,groceries,scooter,two day,north,stormy,83.2,29.03,no,delivered,4,503.09,7.0,16.0,-9.0
12116,shadowfax,documents,ev van,two day,central,hot,296.7,26.44,no,delivered,5,1562.82,11.0,16.0,-5.0
12117,ekart,documents,ev bike,express,south,rainy,257.6,22.7,no,delivered,5,1406.1,6.0,7.0,-1.0
12118,amazon logistics,documents,scooter,express,east,foggy,198.9,27.41,yes,delayed,2,1126.73,10.0,5.0,5.0
12119,delhivery,documents,scooter,same day,west,foggy,266.8,29.4,yes,delayed,2,1522.2,12.0,8.0,4.0
12120,amazon logistics,cosmetics,ev van,two day,south,foggy,244.7,48.39,no,delivered,5,1368.67,10.0,16.0,-6.0
12121,xpressbees,furniture,scooter,standard,east,stormy,197.2,23.56,no,delivered,3,1056.68,10.0,24.0,-14.0
12122,shadowfax,groceries,ev bike,two day,central,rainy,175.8,8.79,no,delivered,3,905.37,11.0,16.0,-5.0
12123,amazon logistics,cosmetics,van,express,central,rainy,221.9,20.71,yes,delayed,2,1221.63,12.0,6.0,6.0
12124,dhl,cosmetics,scooter,express,south,cold,57.7,32.55,yes,delayed,3,436.15,3.0,3.0,0.0
12125,ekart,automobile parts,van,express,central,rainy,198.5,15.15,yes,delayed,2,1087.95,9.0,5.0,4.0
12126,blue dart,documents,ev bike,same day,north,foggy,18.3,39.29,no,delivered,5,309.37,3.0,8.0,-5.0
12127,ecom express,documents,ev bike,express,central,hot,262.2,44.67,no,delivered,3,1495.01,6.0,7.0,-1.0
12128,dhl,electronics,bike,two day,east,foggy,211.4,30.08,no,delivered,5,1147.24,10.0,16.0,-6.0
12129,amazon logistics,clothing,ev van,express,south,foggy,38.1,47.0,yes,failed,1,381.5,3.0,2.0,1.0
12130,ekart,pharmacy,scooter,express,north,clear,289.1,5.45,yes,delayed,3,1511.85,12.0,7.0,5.0
12131,ecom express,fragile items,truck,standard,west,foggy,288.1,19.32,no,delivered,4,1498.46,14.0,24.0,-10.0
12132,amazon logistics,pharmacy,scooter,same day,north,clear,170.2,4.53,no,delivered,3,964.59,4.0,8.0,-4.0
12133,ekart,automobile parts,scooter,two day,west,clear,3.6,29.38,no,delivered,3,103.14,0.0,16.0,-16.0
12134,fedex,pharmacy,ev van,same day,north,foggy,259.9,35.98,yes,delayed,3,1507.44,8.0,8.0,0.0
12135,amazon logistics,fragile items,ev bike,two day,east,stormy,270.2,7.13,yes,failed,1,1372.39,16.0,16.0,0.0
12136,ekart,documents,ev van,express,east,clear,42.4,2.09,yes,delayed,2,268.27,3.0,2.0,1.0
12137,delhivery,documents,bike,same day,central,clear,144.6,48.3,no,delivered,5,967.9,3.0,8.0,-5.0
12138,ekart,fragile items,scooter,two day,east,stormy,279.6,42.8,no,delivered,3,1526.4,11.0,16.0,-5.0
12139,shadowfax,pharmacy,bike,same day,south,stormy,253.3,9.63,yes,delayed,2,1395.39,10.0,8.0,2.0
12140,blue dart,furniture,van,standard,west,rainy,286.4,21.01,no,delivered,5,1495.03,14.0,24.0,-10.0
12141,dhl,automobile parts,van,two day,central,clear,213.8,3.02,no,delivered,3,1078.06,5.0,16.0,-11.0
12142,ecom express,cosmetics,ev van,standard,east,hot,77.1,15.42,no,delivered,5,431.76,2.0,24.0,-22.0
12143,delhivery,documents,scooter,standard,west,cold,213.8,11.03,no,delivered,5,1102.09,8.0,24.0,-16.0
12144,delhivery,pharmacy,truck,standard,central,stormy,130.1,22.79,no,delivered,3,718.87,7.0,24.0,-17.0
12145,dhl,groceries,ev van,same day,east,rainy,211.9,7.79,yes,delayed,2,1182.87,8.0,8.0,0.0
12146,delhivery,groceries,bike,two day,central,foggy,143.0,49.52,no,delivered,4,863.86,9.0,16.0,-7.0
12147,delhivery,fragile items,van,same day,central,cold,255.9,5.74,yes,delayed,2,1396.72,11.0,8.0,3.0
12148,blue dart,cosmetics,van,express,north,rainy,184.2,36.39,yes,delayed,2,1080.17,10.0,5.0,5.0
12149,delhivery,electronics,bike,express,east,clear,114.3,15.6,no,delivered,4,668.3,3.0,4.0,-1.0
12150,amazon logistics,pharmacy,van,same day,north,hot,80.9,44.39,no,delivered,4,637.67,4.0,8.0,-4.0
12151,blue dart,pharmacy,scooter,standard,west,stormy,217.9,2.93,no,delivered,4,1098.29,10.0,24.0,-14.0
12152,fedex,furniture,scooter,standard,west,cold,263.5,41.15,no,delivered,5,1440.95,5.0,24.0,-19.0
12153,xpressbees,documents,scooter,express,north,foggy,282.3,12.51,yes,failed,1,1499.03,12.0,7.0,5.0
12154,shadowfax,pharmacy,truck,express,north,hot,270.4,43.32,yes,failed,2,1531.96,8.0,7.0,1.0
12155,shadowfax,automobile parts,van,same day,west,foggy,9.1,26.9,no,delivered,4,226.2,2.0,8.0,-6.0
12156,dhl,electronics,ev bike,same day,south,hot,182.9,3.26,no,delivered,5,1024.28,6.0,8.0,-2.0
12157,amazon logistics,pharmacy,van,standard,north,hot,215.8,6.84,no,delivered,5,1099.52,10.0,24.0,-14.0
12158,delhivery,automobile parts,ev bike,standard,north,rainy,66.1,36.74,no,delivered,5,440.72,6.0,24.0,-18.0
12159,delhivery,groceries,truck,standard,central,cold,92.9,25.03,no,delivered,4,539.59,3.0,24.0,-21.0
12160,amazon logistics,groceries,van,express,east,foggy,217.1,44.32,yes,delayed,3,1268.46,10.0,6.0,4.0
12161,delhivery,documents,ev bike,same day,west,foggy,280.4,20.68,yes,delayed,2,1564.04,14.0,8.0,6.0
12162,blue dart,documents,ev bike,express,east,clear,59.6,47.42,yes,delayed,2,490.26,3.0,3.0,0.0
12163,blue dart,groceries,truck,standard,central,rainy,224.0,13.43,no,delivered,3,1160.29,7.0,24.0,-17.0
12164,delhivery,cosmetics,truck,standard,central,clear,128.3,16.11,no,delivered,3,689.83,2.0,24.0,-22.0
12165,blue dart,clothing,ev bike,same day,central,cold,93.9,25.47,no,delivered,3,645.91,2.0,8.0,-6.0
12166,shadowfax,documents,ev bike,express,west,foggy,89.0,11.98,yes,delayed,3,530.94,5.0,3.0,2.0
12167,shadowfax,automobile parts,ev bike,two day,north,clear,247.2,16.15,no,delivered,5,1284.45,7.0,16.0,-9.0
12168,delhivery,automobile parts,bike,same day,east,rainy,18.4,14.53,no,delivered,4,235.59,2.0,8.0,-6.0
12169,ecom express,documents,scooter,express,north,stormy,224.8,48.46,yes,delayed,2,1319.38,9.0,6.0,3.0
12170,delhivery,groceries,van,standard,east,stormy,78.9,38.08,no,delivered,3,508.74,6.0,24.0,-18.0
12171,xpressbees,groceries,truck,same day,east,stormy,95.6,5.75,yes,delayed,2,595.25,9.0,8.0,1.0
12172,amazon logistics,documents,van,express,east,cold,214.0,6.33,no,delivered,5,1138.99,6.0,6.0,0.0
12173,fedex,clothing,ev bike,same day,central,cold,147.6,40.38,no,delivered,4,959.14,2.0,8.0,-6.0
12174,fedex,electronics,van,express,south,foggy,18.3,28.1,yes,delayed,3,225.8,3.0,2.0,1.0
12175,delhivery,pharmacy,truck,standard,central,hot,237.5,10.39,no,delivered,3,1218.67,6.0,24.0,-18.0
12176,ekart,electronics,ev bike,two day,west,clear,137.0,23.22,no,delivered,4,754.66,4.0,16.0,-12.0
12177,amazon logistics,pharmacy,van,standard,east,clear,118.6,48.13,no,delivered,5,737.39,3.0,24.0,-21.0
12178,dhl,electronics,truck,same day,east,rainy,166.6,37.41,no,delivered,4,1045.23,5.0,8.0,-3.0
12179,delhivery,clothing,ev bike,standard,south,foggy,202.3,32.44,no,delivered,4,1108.82,10.0,24.0,-14.0
12180,xpressbees,electronics,van,two day,west,foggy,284.2,38.11,no,delivered,5,1535.33,10.0,16.0,-6.0
12181,xpressbees,groceries,ev van,express,west,cold,20.3,47.43,no,delivered,5,293.79,2.0,2.0,0.0
12182,delhivery,documents,truck,same day,north,foggy,202.6,29.66,yes,delayed,2,1201.98,8.0,8.0,0.0
12183,delhivery,documents,ev bike,standard,central,foggy,47.1,36.6,no,delivered,5,345.3,2.0,24.0,-22.0
12184,blue dart,documents,ev bike,two day,north,stormy,3.6,23.96,no,delivered,5,95.6674,4.0,16.0,-12.0
12185,delhivery,automobile parts,ev bike,standard,north,clear,248.6,39.51,no,delivered,3,1361.53,9.0,24.0,-15.0
12186,shadowfax,groceries,ev bike,standard,east,cold,285.9,32.75,no,delivered,3,1527.75,8.0,24.0,-16.0
12187,blue dart,fragile items,truck,express,north,rainy,92.7,22.2,yes,delayed,3,580.1,5.0,3.0,2.0
12188,shadowfax,documents,ev bike,same day,west,cold,138.6,47.54,no,delivered,3,935.62,5.0,8.0,-3.0
12189,blue dart,furniture,van,express,south,hot,176.9,15.3,yes,delayed,3,980.4,5.0,5.0,0.0
12190,ecom express,electronics,ev van,express,south,stormy,181.4,46.09,yes,delayed,2,1095.27,12.0,5.0,7.0
